"","partido","microGap","Dimensão","Período"
"33","PSL",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"34","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"35","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"36","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"37","PSL",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"38","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"39","PSL",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"40","MDB",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"41","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"42","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"43","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"44","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"45","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"46","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"47","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"48","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"49","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"50","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"51","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"52","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"53","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"54","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"55","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"56","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"57","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"58","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"59","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"60","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"61","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"62","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"63","MDB",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"64","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"65","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"66","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"67","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"68","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"69","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"70","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"71","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"72","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"73","MDB",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"74","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"75","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"76","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"77","PSL",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"78","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"79","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"80","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"81","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"82","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"83","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"84","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"85","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"86","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"87","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"88","PSL",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"89","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"90","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"91","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"92","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"93","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"94","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"95","PSL",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"96","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"97","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"98","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"99","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"100","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"101","MDB",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"102","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"103","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"104","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"105","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"106","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"107","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"108","PSL",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"109","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"110","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"111","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"112","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"113","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"114","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"115","PSL",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"116","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"117","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"118","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"119","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"120","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"121","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"122","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"123","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"124","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"125","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"126","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"127","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"128","MDB",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"129","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"130","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"131","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"132","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"133","PSL",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"134","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"135","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"136","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"137","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"138","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"139","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"140","PSL",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"141","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"142","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"143","PSL",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"144","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"145","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"146","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"147","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"148","MDB",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"149","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"150","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"151","MDB",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"152","PSL",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"153","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"154","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"155","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"156","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"157","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"158","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"159","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"160","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"161","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"162","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"163","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"164","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"165","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"166","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"167","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"168","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"169","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"170","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"171","PSL",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"172","PSL",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"173","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"174","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"175","MDB",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"176","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"177","PSL",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"178","PSL",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"179","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"180","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"181","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"182","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"183","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"184","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"185","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"186","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"187","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"188","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"189","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"190","MDB",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"191","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"192","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"193","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"194","MDB",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"195","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"196","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"197","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"198","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"199","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"200","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"201","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"202","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"203","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"204","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"205","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"206","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"207","MDB",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"208","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"209","MDB",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"210","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"211","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"212","MDB",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"213","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"214","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"215","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"216","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"217","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"218","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"219","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"220","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"221","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"222","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"223","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"224","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"225","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"226","MDB",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"227","MDB",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"228","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"229","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"230","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"231","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"232","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"233","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"234","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"235","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"236","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"237","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"238","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"239","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"240","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"241","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"242","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"243","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"244","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"245","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"246","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"247","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"248","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"249","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"250","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"251","PSL",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"252","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"253","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"254","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"255","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"256","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"257","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"258","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"259","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"260","PSL",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"261","PT",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"262","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"263","PSL",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"264","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"265","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"266","PSL",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"267","PSL",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"268","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"269","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"270","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"271","PSL",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"272","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"273","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"274","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"275","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"276","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"277","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"278","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"279","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"280","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"281","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"282","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"283","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"284","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"285","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"286","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"287","PT",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"288","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"289","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"290","PSL",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"291","MDB",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"292","MDB",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"293","PSL",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"294","MDB",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"295","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"296","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"297","PT",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"298","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"299","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"300","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"301","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"302","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"303","PSL",0.385714285714286,"Pró Estado V.S Pró Mercado","2021-2019"
"304","PSL",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"305","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"306","PSL",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"307","PSL",0.274603174603175,"Pró Estado V.S Pró Mercado","2021-2019"
"308","PT",0.280952380952381,"Pró Estado V.S Pró Mercado","2021-2019"
"309","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"310","PT",0.392063492063492,"Pró Estado V.S Pró Mercado","2021-2019"
"311","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"312","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"313","PT",0.163492063492063,"Pró Estado V.S Pró Mercado","2021-2019"
"314","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"315","PT",0.0523809523809523,"Pró Estado V.S Pró Mercado","2021-2019"
"316","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"317","PT",0.0587301587301587,"Pró Estado V.S Pró Mercado","2021-2019"
"318","PT",0.16984126984127,"Pró Estado V.S Pró Mercado","2021-2019"
"319","MDB",0.503174603174603,"Pró Estado V.S Pró Mercado","2021-2019"
"320","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"321","PT",0.614285714285714,"Pró Estado V.S Pró Mercado","2021-2019"
"322","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"323","MDB",0.157142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"324","PSL",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"325","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"326","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"327","MDB",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"328","MDB",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"329","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"330","PSL",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"331","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"332","PT",0.342857142857143,"Pró Aborto V.S. Contra Aborto","2021-2019"
"333","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"334","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"335","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"336","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"337","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"338","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"339","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"340","MDB",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"341","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"342","MDB",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"343","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"344","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"345","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"346","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"347","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"348","PT",0.157142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"349","PSL",0.342857142857143,"Pró Aborto V.S. Contra Aborto","2021-2019"
"350","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"351","PT",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"352","MDB",0.657142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
"353","PSL",0.157142857142857,"Pró Aborto V.S. Contra Aborto","2021-2019"
