"","partido","microGap","Dimensão","Período"
"46","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"47","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"48","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"49","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"50","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"51","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"52","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"53","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"54","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"55","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"56","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"57","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"58","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"59","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"60","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"61","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"62","PFL",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"63","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"64","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"65","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"66","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"67","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"68","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"69","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"70","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"71","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"72","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"73","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"74","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"75","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"76","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"77","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"78","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"79","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"80","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"81","PTB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"82","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"83","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"84","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"85","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"86","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"87","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"88","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"89","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"90","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"91","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"92","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"93","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"94","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"95","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"96","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"97","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"98","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"99","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"100","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"101","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"102","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"103","PMDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"104","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"105","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"106","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"107","PDT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"108","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"109","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"110","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"111","PDT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"112","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"113","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"114","PFL",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"115","PFL",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"116","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"117","PTB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"118","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"119","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"120","PTB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"121","PFL",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"122","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"123","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"124","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"125","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"126","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"127","PFL",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"128","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"129","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"130","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"131","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"132","PMDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"133","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"134","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"135","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"136","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"137","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"138","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"139","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"140","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"141","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"142","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"143","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"144","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"145","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"146","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"147","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"148","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"149","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"150","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"151","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"152","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"153","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"154","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"155","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"156","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"157","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"158","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"159","PFL",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"160","PMDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"161","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"162","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"163","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"164","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"165","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"166","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"167","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"168","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"169","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"170","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"171","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"172","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"173","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"174","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"175","PMDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"176","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"177","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"178","PSDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"179","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"180","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"181","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"182","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"183","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"184","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"185","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"186","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"187","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"188","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"189","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"190","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"191","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"192","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"193","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"194","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"195","PMDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"196","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"197","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"198","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"199","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"200","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"201","PDT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"202","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"203","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"204","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"205","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"206","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"207","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"208","PTB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"209","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"210","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"211","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"212","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"213","PSDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"214","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"215","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"216","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"217","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"218","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"219","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"220","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"221","PFL",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"222","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"223","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"224","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"225","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"226","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"227","PMDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"228","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"229","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"230","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"231","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"232","PDT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"233","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"234","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"235","PSDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"236","PTB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"237","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"238","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"239","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"240","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"241","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"242","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"243","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"244","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"245","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"246","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"247","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"248","PSDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"249","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"250","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"251","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"252","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"253","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"254","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"255","PFL",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"256","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"257","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"258","PDT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"259","PFL",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"260","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"261","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"262","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"263","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"264","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"265","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"266","PTB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"267","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"268","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"269","PFL",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"270","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"271","PFL",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"272","PFL",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"273","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"274","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"275","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"276","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"277","PMDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"278","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"279","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"280","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"281","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"282","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"283","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"284","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"285","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"286","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"287","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"288","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"289","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"290","PFL",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"291","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"292","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"293","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"294","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"295","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"296","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"297","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"298","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"299","PSDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"300","PMDB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"301","PDT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"302","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"303","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"304","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"305","PTB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"306","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"307","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"308","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"309","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"310","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"311","PFL",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"312","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"313","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"314","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"315","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"316","PSDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"317","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"318","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"319","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"320","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"321","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"322","PMDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"323","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"324","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"325","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"326","PTB",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"327","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"328","PT",0.585227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"329","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"330","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"331","PSDB",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"332","PT",0.335227272727273,"Pró Estado V.S Pró Mercado","2005-2006"
"333","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"334","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"335","PMDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"336","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"337","PSDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"338","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"339","PT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"340","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"341","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"342","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"343","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"344","PMDB",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"345","PSDB",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"346","PDT",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"347","PT",0.414772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"348","PT",0.164772727272727,"Pró Estado V.S Pró Mercado","2005-2006"
"349","PMDB",0.0852272727272727,"Pró Estado V.S Pró Mercado","2005-2006"
